response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
20.0269,1.3672,0.1199,0.0010,3.9034,14.7553,200,0.0829
20.0271,1.3703,0.1194,0.0017,3.9891,14.6660,200,0.0830
20.0272,1.3627,0.1160,0.0048,2.8862,15.7734,200,0.0830
20.0273,1.3352,0.1199,0.0027,4.5119,14.1775,200,0.0830
20.0273,1.3688,0.1198,0.0121,3.3432,15.3031,200,0.0831
20.0274,1.3606,0.1198,0.0051,7.3291,11.3326,200,0.0832
20.0276,1.3686,0.1198,0.0120,3.7714,14.8755,200,0.0832
20.0275,1.3695,0.1197,0.0017,3.4758,15.1804,200,0.0835
20.0276,1.3689,0.1197,0.0124,3.2328,15.4134,200,0.0835
20.0277,1.3413,0.1197,0.0036,3.5339,15.1489,200,0.0837
20.0278,1.3622,0.1196,0.0048,3.5746,15.0862,200,0.0838
20.0280,1.3683,0.1196,0.0123,4.2698,14.3776,200,0.0840
20.0281,1.3587,0.1196,0.0043,3.5555,15.1095,200,0.0840
20.0282,1.3413,0.1196,0.0036,3.7988,14.8844,200,0.0841
20.0282,1.3591,0.1196,0.0046,3.7011,14.9634,200,0.0842
20.0283,1.3592,0.1196,0.0049,3.3134,15.3508,200,0.0843
20.0284,1.3654,0.1196,0.0013,3.5646,15.0970,200,0.0843
20.0285,1.3517,0.1196,0.0251,3.4140,15.2376,200,0.0844
20.0288,1.3540,0.1196,0.0021,3.5747,15.0979,200,0.0844
20.0288,1.3538,0.1195,0.0020,3.8344,14.8387,200,0.0845
20.0326,1.3489,0.1206,0.0279,3.3449,15.3109,200,0.0814
20.0519,1.3593,0.1299,0.0040,3.5847,15.1038,200,0.0633
20.0315,1.3615,0.1196,0.0048,3.2904,15.3748,200,0.0839
20.0351,1.3570,0.1208,0.0016,3.4663,15.2102,200,0.0808
20.0338,1.3605,0.1201,0.0044,3.3152,15.3537,200,0.0825
20.0356,1.3578,0.1207,0.0022,5.1326,13.5430,200,0.0810
20.0350,1.3713,0.1202,0.0018,3.6015,15.0605,200,0.0822
20.0597,1.3656,0.1325,0.0038,3.5649,15.1253,200,0.0577
20.0382,1.3651,0.1210,0.0049,3.6194,15.0488,200,0.0800
20.0357,1.3627,0.1198,0.0048,3.9847,14.6835,200,0.0831
20.0349,1.3616,0.1196,0.0047,3.3605,15.3080,200,0.0842
20.0383,1.3566,0.1207,0.0017,3.3632,15.3168,200,0.0811
20.0407,1.3498,0.1214,0.0012,4.4275,14.2621,200,0.0791
20.0577,1.3632,0.1305,0.0036,3.5852,15.1057,200,0.0622
20.0360,1.3671,0.1196,0.0119,3.8727,14.7843,200,0.0840
20.0367,1.3689,0.1197,0.0124,3.8800,14.7754,200,0.0836
20.0408,1.3508,0.1212,0.0279,3.5453,15.1167,200,0.0797
20.0569,1.3364,0.1229,0.0045,3.3050,15.4109,200,0.0638
20.0393,1.3734,0.1205,0.0016,3.5318,15.1324,200,0.0817
20.0636,1.3729,0.1324,0.0280,3.7733,14.8894,200,0.0579
20.0416,1.3568,0.1210,0.0242,3.2520,15.4086,200,0.0803
20.0563,1.3416,0.1228,0.0047,3.7827,14.9274,200,0.0746
20.0684,1.3664,0.1239,0.0251,3.8038,14.8676,200,0.0642
20.0630,1.3663,0.1238,0.0251,3.8639,14.8076,200,0.0697
20.0630,1.3678,0.1238,0.0253,3.5361,15.1338,200,0.0698
20.0630,1.3560,0.1238,0.0036,4.8492,13.8543,200,0.0698
20.0631,1.3545,0.1237,0.0036,3.5847,15.1202,200,0.0699
20.0629,1.3608,0.1236,0.0280,3.8675,14.8067,200,0.0702
20.0631,1.3763,0.1236,0.0043,3.5395,15.1429,200,0.0702
20.0632,1.3609,0.1236,0.0279,3.7746,14.8997,200,0.0703
20.0632,1.3601,0.1204,0.0279,3.5919,15.0833,200,0.0703
20.0633,1.3673,0.1235,0.0017,3.6117,15.0827,200,0.0704
20.0634,1.3556,0.1235,0.0036,3.3415,15.3627,200,0.0704
20.0633,1.3602,0.1233,0.0280,3.6150,15.0601,200,0.0708
20.0634,1.3543,0.1232,0.0036,3.5728,15.1327,200,0.0708
20.0634,1.3606,0.1232,0.0290,3.2670,15.4067,200,0.0709
20.0636,1.3641,0.1232,0.0009,3.4979,15.2008,200,0.0709
20.0637,1.3673,0.1231,0.0021,3.0164,15.6779,200,0.0710
20.0638,1.3715,0.1231,0.0042,3.6952,14.9930,200,0.0710
20.0639,1.3864,0.1231,0.0024,3.5321,15.1430,200,0.0711
20.0640,1.3676,0.1230,0.0022,3.6035,15.0907,200,0.0712
20.0641,1.3673,0.1230,0.0022,3.8496,14.8450,200,0.0712
20.0643,1.3677,0.1230,0.0023,3.2396,15.4547,200,0.0713
20.0644,1.3617,0.1230,0.0018,3.5301,15.1708,200,0.0714
20.0645,1.3600,0.1229,0.0282,3.4421,15.2342,200,0.0715
20.0646,1.3654,0.1229,0.0253,3.8260,14.8480,200,0.0715
20.0573,1.3548,0.1215,0.0019,3.4955,15.2051,200,0.0790
20.0648,1.3612,0.1228,0.0018,3.5815,15.1202,200,0.0716
20.0649,1.3535,0.1228,0.0036,3.9972,14.7106,200,0.0717
20.0650,1.3647,0.1228,0.0252,4.4146,14.2606,200,0.0717
20.0623,1.3518,0.1228,0.0036,3.6270,15.0799,200,0.0746
20.0652,1.3520,0.1227,0.0038,3.1658,15.5436,200,0.0719
20.0653,1.3614,0.1227,0.0019,3.0593,15.6428,200,0.0720
20.0654,1.3655,0.1227,0.0252,3.5364,15.1383,200,0.0720
20.0656,1.3655,0.1226,0.0253,3.5930,15.0819,200,0.0721
20.0656,1.3607,0.1225,0.0018,3.1958,15.5074,200,0.0723
20.0656,1.3609,0.1224,0.0019,3.2173,15.4855,200,0.0725
20.0657,1.3589,0.1224,0.0279,4.2072,14.4716,200,0.0725
20.0657,1.3605,0.1223,0.0018,3.3764,15.3269,200,0.0726
20.0658,1.3640,0.1223,0.0253,3.5718,15.1047,200,0.0727
20.0659,1.3531,0.1223,0.0036,3.2016,15.5075,200,0.0727
20.0661,1.3663,0.1223,0.0023,3.5670,15.1304,200,0.0727
20.0662,1.3553,0.1223,0.0020,3.2828,15.4260,200,0.0728
20.0662,1.3698,0.1222,0.0043,3.3042,15.3879,200,0.0729
20.0663,1.3508,0.1222,0.0038,3.3879,15.3237,200,0.0730
20.0664,1.3639,0.1221,0.0253,3.5456,15.1315,200,0.0730
20.0664,1.3541,0.1221,0.0028,3.4662,15.2433,200,0.0732
20.0665,1.3586,0.1220,0.0289,3.8239,14.8551,200,0.0733
20.0666,1.3603,0.1220,0.0019,4.1959,14.5086,200,0.0733
20.0667,1.3507,0.1220,0.0037,4.3549,14.3573,200,0.0734
20.0669,1.3655,0.1220,0.0022,3.8851,14.8140,200,0.0734
20.0669,1.3655,0.1219,0.0023,3.2898,15.4092,200,0.0735
20.0670,1.3600,0.1219,0.0019,5.1873,13.5178,200,0.0735
20.0671,1.3591,0.1218,0.0018,3.4878,15.2183,200,0.0736
20.0671,1.3655,0.1218,0.0024,4.0011,14.6981,200,0.0736
20.0672,1.3590,0.1218,0.0018,3.3277,15.3787,200,0.0737
20.0672,1.3576,0.1218,0.0279,3.6570,15.0247,200,0.0737
20.0673,1.3519,0.1226,0.0036,3.2790,15.4328,200,0.0738
20.0674,1.3499,0.1227,0.0038,3.2820,15.4317,200,0.0739
20.0675,1.3830,0.1227,0.0025,3.5457,15.1363,200,0.0739
20.0675,1.3572,0.1228,0.0279,3.9558,14.7266,200,0.0741
20.0677,1.3581,0.1228,0.0017,3.7598,14.9481,200,0.0742
20.0677,1.3621,0.1229,0.0252,3.6315,15.0489,200,0.0743
20.0677,1.3635,0.1228,0.0019,3.4583,15.2440,200,0.0745
20.0678,1.3516,0.1228,0.0036,3.6509,15.0617,200,0.0745
20.0623,1.3613,0.1207,0.0042,3.2040,15.4927,200,0.0809
20.0684,1.3572,0.1229,0.0288,3.8785,14.8039,200,0.0749
20.0687,1.3513,0.1228,0.0036,5.8123,12.9015,200,0.0751
20.0688,1.3405,0.1230,0.0047,3.5999,15.1237,200,0.0751
20.0689,1.3437,0.1230,0.0028,3.5377,15.1847,200,0.0752
20.0689,1.3571,0.1229,0.0018,4.0589,14.6512,200,0.0754
20.0688,1.3547,0.1227,0.0279,3.7045,14.9817,200,0.0757
20.0688,1.3623,0.1227,0.0020,3.7314,14.9732,200,0.0757
20.0689,1.3701,0.1227,0.0048,3.3034,15.3906,200,0.0758
20.0689,1.3755,0.1227,0.0119,3.5196,15.1619,200,0.0759
20.0689,1.3603,0.1226,0.0252,3.4971,15.1863,200,0.0762
20.0690,1.3464,0.1225,0.0040,3.6065,15.1119,200,0.0762
20.0690,1.3598,0.1225,0.0252,3.5819,15.1021,200,0.0763
20.0690,1.3676,0.1225,0.0051,3.3011,15.3952,200,0.0764
20.0691,1.3616,0.1225,0.0020,3.8858,14.8197,200,0.0765
20.0692,1.3679,0.1224,0.0050,4.4763,14.2200,200,0.0765
20.0693,1.3814,0.1173,0.0023,3.6995,14.9861,200,0.0766
20.0693,1.3686,0.1224,0.0049,4.6484,14.0474,200,0.0767
20.0693,1.3693,0.1223,0.0048,3.7353,14.9599,200,0.0767
20.0694,1.3565,0.1223,0.0019,3.2206,15.4904,200,0.0768
20.0695,1.3595,0.1223,0.0252,3.4488,15.2360,200,0.0768
20.0696,1.3494,0.1201,0.0036,3.8052,14.9113,200,0.0769
20.0694,1.3607,0.1221,0.0019,3.2218,15.4849,200,0.0773
20.0693,1.3652,0.1204,0.0042,3.5176,15.1822,200,0.0775
20.0693,1.3651,0.1221,0.0042,3.5567,15.1434,200,0.0775
20.0693,1.3558,0.1220,0.0019,3.3081,15.4035,200,0.0777
20.0693,1.3659,0.1220,0.0050,3.5488,15.1496,200,0.0777
20.0694,1.3540,0.1219,0.0289,3.2372,15.4492,200,0.0778
20.0695,1.3646,0.1219,0.0042,4.0676,14.6331,200,0.0778
20.0695,1.3588,0.1219,0.0253,3.1792,15.5063,200,0.0779
20.0696,1.3599,0.1219,0.0017,4.3179,14.3901,200,0.0779
20.0698,1.3651,0.1219,0.0044,3.3013,15.3991,200,0.0780
20.0700,1.3532,0.1219,0.0279,4.2812,14.4077,200,0.0780
20.0701,1.3652,0.1218,0.0047,3.4044,15.2957,200,0.0782
20.0701,1.3731,0.1217,0.0120,3.8846,14.8004,200,0.0784
20.0702,1.3533,0.1217,0.0289,3.6601,15.0279,200,0.0785
20.0703,1.3551,0.1217,0.0019,3.9995,14.7138,200,0.0785
20.0704,1.3650,0.1216,0.0049,3.4803,15.2201,200,0.0786
20.0705,1.3640,0.1216,0.0042,3.2655,15.4367,200,0.0786
20.0704,1.3652,0.1215,0.0051,3.5415,15.1586,200,0.0788
20.0636,1.3593,0.1194,0.0049,3.5519,15.1475,200,0.0858
20.0692,1.3619,0.1207,0.0043,3.5488,15.1541,200,0.0810
20.0763,1.3574,0.1228,0.0290,3.9935,14.6964,200,0.0741
20.0714,1.3614,0.1201,0.0050,3.8263,14.8786,200,0.0825
20.0763,1.3579,0.1215,0.0253,3.8221,14.8710,200,0.0789
20.0717,1.3680,0.1196,0.0122,3.6829,15.0087,200,0.0841
20.0724,1.3598,0.1197,0.0049,3.7778,14.9298,200,0.0838
20.0802,1.3632,0.1226,0.0024,3.5041,15.2105,200,0.0761
20.0731,1.3595,0.1160,0.0043,3.4014,15.3078,200,0.0833
20.0818,1.3618,0.1228,0.0252,3.5814,15.1134,200,0.0747
20.0848,1.3659,0.1228,0.0253,3.7417,14.9519,200,0.0718
20.0791,1.3597,0.1220,0.0252,3.6163,15.0779,200,0.0776
20.0872,1.3665,0.1237,0.0252,3.3485,15.3469,200,0.0701
20.0786,1.3657,0.1216,0.0050,3.1670,15.5409,200,0.0788
20.0771,1.3500,0.1209,0.0280,3.3484,15.3507,200,0.0806
20.0863,1.3544,0.1228,0.0036,3.7544,14.9739,200,0.0716
20.0866,1.3539,0.1227,0.0036,3.5808,15.1483,200,0.0718
20.0840,1.3620,0.1228,0.0253,3.6547,15.0420,200,0.0747
20.0533,1.2919,0.0502,0.0044,3.0409,15.7161,200,0.1066
20.0622,1.2599,0.0459,0.0271,1.4793,17.2958,200,0.0979
20.0622,1.2773,0.0459,0.0213,1.9585,16.8051,200,0.0980
20.0622,1.2592,0.0459,0.0266,1.5441,17.2322,200,0.0980
20.0622,1.2778,0.0459,0.0208,1.8513,16.9124,200,0.0981
20.0622,1.2774,0.0460,0.0209,2.0040,16.7598,200,0.0982
20.0622,1.2772,0.0460,0.0211,1.3777,17.3862,200,0.0983
20.0621,1.2572,0.0460,0.0250,1.6121,17.1678,200,0.0984
20.0623,1.2780,0.0460,0.0203,2.9631,15.8009,200,0.0985
20.0623,1.3021,0.0461,0.0045,3.0742,15.6815,200,0.0986
20.0623,1.2995,0.0461,0.0042,3.5951,15.1635,200,0.0987
20.0624,1.3582,0.0461,0.0025,4.1627,14.5391,200,0.0988
20.0624,1.2989,0.0462,0.0041,3.4472,15.3122,200,0.0989
20.0625,1.3016,0.0462,0.0045,3.9632,14.7931,200,0.0990
20.0623,1.3069,0.0463,0.0137,5.8902,12.8515,200,0.0993
20.0623,1.3009,0.0463,0.0045,3.3271,15.4298,200,0.0994
20.0624,1.3164,0.0463,0.0048,4.3709,14.3703,200,0.0994
20.0624,1.2996,0.0462,0.0043,3.6063,15.1522,200,0.0995
20.0625,1.2989,0.0462,0.0043,2.9584,15.8010,200,0.0995
20.0623,1.3006,0.0460,0.0045,3.9871,14.7701,200,0.0998
20.0624,1.2998,0.0460,0.0046,3.0453,15.7127,200,0.0999
20.0624,1.3542,0.0460,0.0022,3.6332,15.0727,200,0.1000
20.0624,1.2976,0.0460,0.0040,2.7671,15.9936,200,0.1001
20.0746,1.3561,0.1194,0.0050,3.7244,14.9890,200,0.0881
20.0624,1.3000,0.0459,0.0045,4.4015,14.3563,200,0.1004
20.0623,1.2987,0.0458,0.0045,4.2875,14.4717,200,0.1006
20.0623,1.2996,0.0459,0.0045,3.1258,15.6324,200,0.1007
20.0624,1.2993,0.0458,0.0045,3.2522,15.5064,200,0.1008
20.0624,1.2976,0.0458,0.0044,3.2677,15.4927,200,0.1009
20.0624,1.2998,0.0457,0.0045,3.2736,15.4844,200,0.1010
20.0626,1.2740,0.0457,0.0214,4.6112,14.1559,200,0.1011
20.0627,1.2979,0.0457,0.0044,2.2203,16.5401,200,0.1011
20.0625,1.3525,0.0456,0.0022,3.3701,15.3377,200,0.1015
20.0625,1.2959,0.0455,0.0040,2.1492,16.6134,200,0.1017
20.0626,1.2976,0.0454,0.0045,3.7835,14.9770,200,0.1018
20.0627,1.2981,0.0454,0.0045,3.6213,15.1388,200,0.1019
20.0628,1.2954,0.0453,0.0039,1.6330,17.1304,200,0.1020
20.0627,1.2712,0.0452,0.0228,1.5588,17.2100,200,0.1021
20.0627,1.2985,0.0452,0.0045,3.7579,15.0018,200,0.1022
20.0628,1.3037,0.0452,0.0137,3.8284,14.9170,200,0.1023
20.0628,1.2954,0.0451,0.0041,1.4761,17.2873,200,0.1023
20.0629,1.2959,0.0451,0.0042,1.3519,17.4109,200,0.1024
20.0629,1.2793,0.0451,0.0154,2.0893,16.6788,200,0.1025
20.0629,1.2953,0.0451,0.0041,3.3692,15.3944,200,0.1025
20.0630,1.2965,0.0450,0.0044,2.9445,15.8176,200,0.1027
20.0630,1.2749,0.0450,0.0193,2.1737,16.5951,200,0.1027
20.0630,1.3034,0.0449,0.0138,3.2861,15.4597,200,0.1028
20.0631,1.2953,0.0449,0.0041,3.6041,15.1595,200,0.1029
20.0632,1.2967,0.0449,0.0046,3.3813,15.3805,200,0.1029
20.0633,1.2945,0.0449,0.0040,3.6514,15.1134,200,0.1030
20.0634,1.2957,0.0449,0.0044,2.1750,16.5883,200,0.1030
20.0635,1.2949,0.0448,0.0041,1.2863,17.4782,200,0.1031
20.0635,1.2710,0.0448,0.0221,1.4369,17.3335,200,0.1031
20.0635,1.2750,0.0448,0.0188,1.9764,16.7933,200,0.1032
20.0636,1.3028,0.0447,0.0137,3.8155,14.9315,200,0.1033
20.0636,1.2712,0.0447,0.0219,1.4369,17.3337,200,0.1033
20.0637,1.2605,0.0447,0.0315,2.2281,16.5436,200,0.1034
20.0638,1.2703,0.0446,0.0224,1.9881,16.7830,200,0.1034
20.0639,1.2684,0.0446,0.0239,1.5529,17.2187,200,0.1035
20.0640,1.2590,0.0446,0.0326,1.6060,17.1664,200,0.1035
20.0798,1.3552,0.1195,0.0047,3.5636,15.1562,200,0.0882
20.0643,1.2957,0.0445,0.0046,3.3380,15.4261,200,0.1038
20.0644,1.2687,0.0445,0.0233,1.8929,16.8795,200,0.1039
20.0645,1.2682,0.0444,0.0236,1.7690,17.0036,200,0.1040
20.0646,1.2596,0.0444,0.0317,2.1353,16.6380,200,0.1041
20.0647,1.2736,0.0443,0.0192,2.1789,16.5930,200,0.1042
20.0648,1.2593,0.0443,0.0319,1.5894,17.1843,200,0.1042
20.0649,1.2609,0.0443,0.0304,1.6097,17.1638,200,0.1043
20.0649,1.2575,0.0442,0.0330,1.7527,17.0217,200,0.1044
20.0650,1.2600,0.0442,0.0310,1.6186,17.1553,200,0.1045
20.0650,1.2568,0.0442,0.0335,1.6585,17.1162,200,0.1045
20.0650,1.2703,0.0441,0.0215,2.3688,16.4043,200,0.1046
20.0651,1.3517,0.0441,0.0004,3.5248,15.1882,200,0.1047
20.0652,1.2682,0.0440,0.0230,1.4399,17.3340,200,0.1048
20.0652,1.3531,0.0440,0.0023,3.8100,14.8998,200,0.1048
20.0652,1.2946,0.0440,0.0046,1.3191,17.4469,200,0.1049
20.0653,1.3206,0.0439,0.0036,4.3978,14.3433,200,0.1049
20.0654,1.3212,0.0439,0.0036,3.6907,15.0499,200,0.1050
20.0655,1.3525,0.0439,0.0024,3.6860,15.0246,200,0.1050
20.0655,1.2956,0.0439,0.0045,3.8238,14.9416,200,0.1051
20.0656,1.3143,0.0439,0.0025,3.6078,15.1409,200,0.1051
20.0656,1.3157,0.0438,0.0012,3.6000,15.1487,200,0.1052
20.0656,1.3488,0.0438,0.0022,3.1970,15.5175,200,0.1054
20.0656,1.3004,0.0449,0.0137,4.0147,14.7368,200,0.1056
20.0658,1.3131,0.0453,0.0027,3.1008,15.6492,200,0.1057
20.0658,1.3183,0.0466,0.0036,4.2458,14.4980,200,0.1058
20.0659,1.2941,0.0472,0.0045,3.2582,15.5091,200,0.1059
20.0659,1.3127,0.0474,0.0028,3.5750,15.1754,200,0.1060
20.0660,1.3101,0.0475,0.0047,3.2495,15.5017,200,0.1060
20.0661,1.3172,0.0477,0.0038,4.9868,13.7582,200,0.1061
20.0662,1.3182,0.0484,0.0036,3.9178,14.8266,200,0.1061
20.0663,1.3139,0.0485,0.0020,3.3182,15.4322,200,0.1062
20.0664,1.3094,0.0494,0.0048,3.1801,15.5721,200,0.1064
20.0665,1.3092,0.0495,0.0047,3.3109,15.4417,200,0.1064
20.0665,1.3120,0.0496,0.0027,3.2164,15.5353,200,0.1065
20.0665,1.2935,0.0500,0.0045,3.3350,15.4334,200,0.1066
20.0849,1.3546,0.1194,0.0043,3.2178,15.5083,200,0.0882
20.0853,1.3567,0.1195,0.0049,4.4315,14.2922,200,0.0883
20.0701,1.2699,0.0445,0.0226,1.8925,16.8852,200,0.1037
20.0855,1.3631,0.1194,0.0119,3.4595,15.2510,200,0.0885
20.0857,1.3479,0.1194,0.0252,3.5510,15.1617,200,0.0886
20.0858,1.3475,0.1196,0.0252,3.5544,15.1586,200,0.0887
20.0859,1.3643,0.1196,0.0017,3.6228,15.0970,200,0.0889
20.0861,1.3434,0.1197,0.0017,4.0239,14.7171,200,0.0890
20.0861,1.3568,0.1197,0.0048,4.0685,14.6560,200,0.0892
20.0862,1.3475,0.1197,0.0253,3.2357,15.4778,200,0.0892
20.0863,1.3542,0.1197,0.0050,3.4987,15.2284,200,0.0895
20.0864,1.3472,0.1197,0.0253,4.0224,14.6915,200,0.0895
20.0864,1.3546,0.1155,0.0050,3.9416,14.7852,200,0.0898
20.0864,1.3525,0.1197,0.0041,3.5634,15.1664,200,0.0899
20.0865,1.3530,0.1197,0.0044,4.8107,13.9184,200,0.0900
20.0864,1.3617,0.1197,0.0120,3.6968,15.0160,200,0.0901
20.0865,1.3611,0.1198,0.0119,3.9325,14.7810,200,0.0902
20.0865,1.3406,0.1198,0.0280,3.5461,15.1718,200,0.0903
20.0866,1.3464,0.1198,0.0253,3.2466,15.4682,200,0.0904
20.0866,1.3616,0.1198,0.0122,3.5284,15.1844,200,0.0905
20.0867,1.3621,0.1198,0.0125,3.1443,15.5678,200,0.0905
20.0867,1.3478,0.1199,0.0021,3.7214,15.0153,200,0.0906
20.0866,1.3619,0.1199,0.0125,3.6259,15.0863,200,0.0908
20.0887,1.3531,0.1196,0.0043,3.2508,15.4805,200,0.0889
20.0741,1.2959,0.0438,0.0044,3.3436,15.4302,200,0.1053
20.1029,1.3656,0.1224,0.0042,3.3359,15.3972,200,0.0766
20.0754,1.2943,0.0442,0.0044,3.3435,15.4332,200,0.1044
20.1017,1.3637,0.1218,0.0043,5.0490,13.6848,200,0.0782
20.0913,1.3443,0.1195,0.0018,3.2224,15.5228,200,0.0888
20.0744,1.3164,0.0456,0.0001,3.8531,14.9047,200,0.1058
20.1065,1.3583,0.1218,0.0288,3.3470,15.3723,200,0.0738
20.0809,1.3544,0.0455,0.0022,3.4203,15.3040,200,0.0997
20.1064,1.3580,0.1228,0.0017,3.7591,14.9875,200,0.0744
20.0798,1.2987,0.0457,0.0046,3.3626,15.4139,200,0.1011
20.1037,1.3593,0.1221,0.0252,3.5343,15.1849,200,0.0773
20.0904,1.3623,0.1199,0.0017,4.6062,14.1202,200,0.0907
20.0773,1.3001,0.0445,0.0019,3.5891,15.1863,200,0.1038
20.1069,1.3512,0.1229,0.0036,3.5456,15.2065,200,0.0750
20.1050,1.3547,0.1221,0.0288,3.4470,15.2746,200,0.0774
20.0928,1.3433,0.1188,0.0018,3.5559,15.1917,200,0.0898
20.1123,1.3732,0.1234,0.0050,3.3191,15.4150,200,0.0705
20.1119,1.3858,0.1230,0.0025,3.8768,14.8469,200,0.0713
20.0943,1.3482,0.1197,0.0253,3.5274,15.1935,200,0.0895
20.1135,1.3545,0.1209,0.0035,3.2413,15.5142,200,0.0706
20.1128,1.3858,0.1229,0.0025,3.3845,15.3400,200,0.0714
20.0941,1.3527,0.1198,0.0044,3.6094,15.1276,200,0.0903
20.0860,1.3196,0.0461,0.0026,3.2945,15.4691,200,0.0986
20.1097,1.3564,0.1230,0.0290,3.4463,15.2780,200,0.0752
20.0859,1.3164,0.0462,0.0048,3.4540,15.3108,200,0.0992
20.0807,1.2971,0.0442,0.0041,3.4790,15.3005,200,0.1046
20.0792,1.2918,0.0488,0.0041,3.4716,15.3117,200,0.1063
20.0860,1.3063,0.0461,0.0137,3.0727,15.6933,200,0.0997
20.1130,1.3514,0.1222,0.0036,3.1648,15.5931,200,0.0728
20.0964,1.3619,0.1197,0.0120,3.5223,15.2002,200,0.0896
20.1121,1.3504,0.1227,0.0036,3.9196,14.8384,200,0.0740
20.0974,1.3568,0.1197,0.0048,3.7810,14.9549,200,0.0891
20.0985,1.3443,0.1194,0.0018,3.5662,15.1862,200,0.0883
20.0971,1.3541,0.1197,0.0051,3.8170,14.9208,200,0.0900
20.0971,1.3637,0.1197,0.0021,3.3565,15.3746,200,0.0902
20.1129,1.3575,0.1228,0.0288,3.5262,15.2003,200,0.0745
20.0851,1.2627,0.0450,0.0303,2.3533,16.4388,200,0.1026
20.0843,1.2255,0.0445,0.0499,1.5347,17.2741,200,0.1037
20.0836,1.2508,0.0441,0.0249,1.5806,17.2272,200,0.1046
20.1106,1.3612,0.1220,0.0023,3.5547,15.1924,200,0.0777
20.0894,1.3019,0.0462,0.0044,3.4486,15.3345,200,0.0993
20.1187,1.3555,0.1237,0.0036,3.6005,15.1591,200,0.0701
20.0854,1.2696,0.0446,0.0229,1.4912,17.3017,200,0.1036
20.1119,1.3744,0.1221,0.0120,3.5294,15.1961,200,0.0774
20.0907,1.3588,0.0462,0.0024,5.1753,13.5542,200,0.0987
20.1176,1.3642,0.1226,0.0252,3.2631,15.4651,200,0.0721
20.1170,1.3575,0.1222,0.0279,3.5334,15.1982,200,0.0729
20.1201,1.3863,0.1237,0.0005,3.2414,15.4919,200,0.0700
20.0864,1.2678,0.0444,0.0240,1.3739,17.4207,200,0.1039
20.0997,1.3741,0.1199,0.0004,3.7373,14.9879,200,0.0909
20.0891,1.2980,0.0454,0.0046,3.4134,15.3731,200,0.1018
20.0909,1.2782,0.0460,0.0187,1.5176,17.2764,200,0.1002
20.1212,1.3755,0.1237,0.0048,3.4678,15.2730,200,0.0700
20.1181,1.3365,0.1221,0.0106,3.5585,15.2126,200,0.0732
20.1146,1.3672,0.1174,0.0051,3.5117,15.2306,200,0.0769
20.0920,1.3013,0.0462,0.0044,3.6492,15.1370,200,0.0996
20.1137,1.3541,0.1219,0.0017,3.5432,15.2146,200,0.0781
20.1168,1.3506,0.1230,0.0036,3.7368,15.0258,200,0.0751
20.0921,1.2975,0.0460,0.0039,1.7103,17.0803,200,0.1000
20.0905,1.2954,0.0453,0.0039,1.4012,17.3900,200,0.1020
20.1208,1.3609,0.1225,0.0018,3.9599,14.7982,200,0.0722
20.0937,1.3004,0.0460,0.0045,3.6843,15.1044,200,0.1001
20.0929,1.2971,0.0452,0.0045,3.6870,15.1042,200,0.1022
20.0934,1.3518,0.1134,0.0021,3.5868,15.1525,200,0.1021
20.1064,1.3629,0.1197,0.0125,1.7885,16.9425,200,0.0896
20.0944,1.2943,0.0447,0.0040,2.2784,16.5178,200,0.1033
20.1225,1.3625,0.1229,0.0017,3.6148,15.1435,200,0.0753
20.0984,1.3068,0.0462,0.0139,3.3303,15.4473,200,0.0995
20.0979,1.2990,0.0460,0.0044,4.1609,14.6335,200,0.1001
20.0989,1.3010,0.0462,0.0045,3.5588,15.2347,200,0.0992
20.1214,1.3597,0.1222,0.0253,3.8211,14.9153,200,0.0771
20.0920,1.3178,0.0499,0.0036,3.4893,15.2813,200,0.1066
20.1228,1.3608,0.1227,0.0253,4.1594,14.5774,200,0.0759
20.1205,1.3648,0.1218,0.0045,3.6694,15.0818,200,0.0783
20.1204,1.3592,0.1216,0.0017,3.9023,14.8571,200,0.0787
20.1015,1.2623,0.0459,0.0294,2.1761,16.6337,200,0.0981
20.1214,1.3651,0.1218,0.0047,3.4773,15.2743,200,0.0783
20.0963,1.2917,0.0446,0.0020,1.7414,17.0612,200,0.1036
20.0976,1.2925,0.0451,0.0022,1.3714,17.4314,200,0.1025
20.1246,1.3556,0.1227,0.0279,4.0660,14.6752,200,0.0756
20.1017,1.3074,0.0461,0.0137,3.3906,15.3900,200,0.0988
20.1025,1.2600,0.0460,0.0277,1.3930,17.4218,200,0.0983
20.1240,1.3418,0.1222,0.0028,4.7842,13.9952,200,0.0770
20.1008,1.2974,0.0459,0.0041,1.6885,17.1108,200,0.1004
20.0994,1.2963,0.0453,0.0041,2.0840,16.7150,200,0.1019
20.1110,1.3626,0.1199,0.0017,3.4792,15.2674,200,0.0907
20.1016,1.2991,0.0459,0.0045,2.6457,16.1522,200,0.1003
20.0961,1.2951,0.0481,0.0045,3.3650,15.4315,200,0.1061
20.1248,1.3411,0.1220,0.0028,3.5716,15.2093,200,0.0776
20.0967,1.3003,0.0473,0.0137,3.4618,15.3209,200,0.1059
20.1047,1.2594,0.0459,0.0270,2.2367,16.5816,200,0.0982
20.1136,1.3432,0.1197,0.0018,3.3948,15.3738,200,0.0893
20.0989,1.2936,0.0443,0.0041,3.1974,15.6037,200,0.1043
20.1146,1.3648,0.1196,0.0018,3.8818,14.8663,200,0.0888
